"gene_id","predicted_expr","gene_name","grp"
"ENSG00000180871.8_9",-0.0384775096755667,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.00215725918628443,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0984871537592553,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.435218341843869,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.261939018904214,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0231530985205638,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0115978932950397,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.400677484990477,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0464007049612441,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.00193768183509095,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.264485471169313,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0945948833521286,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.00781407319998472,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.183543964339354,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.106676070693829,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0808317334436544,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.151672574940139,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.139594871810348,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0450204370735904,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0945948833521286,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0330518480744985,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.137688911353575,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.190266991079476,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.256649200650655,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.012539429946675,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0889271985779155,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0651991107138347,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0348415106015185,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0541465601264026,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.00904969211787382,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0448139129204086,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.167326329658164,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.00498495552307104,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.180274980599166,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.134188619608151,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0348415106015185,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.108272620711553,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.529651678601622,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0460123503427988,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.0664125395453815,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0281771690204555,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0462576592032407,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0412723119628118,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0434413244594125,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.0720468102123495,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.195100775333143,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0397491392820273,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0786843926373783,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.134336562115278,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.00498495552307104,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.00363316874330627,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.209520595904735,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0482747359620821,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.0897859912703409,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0397839470295023,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.13628525085919,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.137848710163861,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.183543964339354,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0115978932950397,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.428347271039315,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.197017274940795,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0107107696383117,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.256962252628285,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.304099086082555,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0695736188732436,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0231879555882693,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.443249071647259,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.107452859049656,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0855559479412565,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.225582045303726,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.07076627682272,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.123603672515356,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",1.03698766704648,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.255505648551293,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0115978932950397,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.158996657789275,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.107868624671217,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0164519143832137,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.39540129238015,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.601276659583931,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0888024913657547,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0786843926373783,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.277143303834685,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",7.62982655920733e-05,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0652503948648523,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0621341617733626,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.07076627682272,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.159277170912469,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.0200911573506543,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.238559992298614,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0786843926373783,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.160913045843658,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.183248077025934,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.236604696862898,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0179231087533244,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.124212320560457,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.00193768183509095,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.0665172922913212,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.250833896815048,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.179226561161621,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0132619395452195,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.0082841509364561,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.235035550820225,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0384594816976152,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0924777887044101,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0247928858420739,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.106956457733123,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.109594076550413,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0449150638791105,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.137688911353575,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.115641088705142,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0288013608450992,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.236604696862898,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0180519144765259,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0688587536409571,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0523766806044152,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.822542097341299,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.28704888478953,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.535998968994583,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.211724159138759,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0484838308505993,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.293833941580196,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.136357281571948,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0444923632016819,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.0375031329763893,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.165318487295205,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.00560914734771469,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.042131226944977,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0280725525909262,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0954427820731072,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.064346696859208,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.11758563948777,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.02952285819562,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0724262570717022,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.142327039428526,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.190236226155865,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0202739220917008,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0672408503938675,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0523766806044152,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.769213691614953,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.346372024429619,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0888024913657547,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0625002410286521,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.211271421641127,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0447230263987684,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.150200987838961,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.00224406104039539,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0210656586491915,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.455241350266305,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0222860676644782,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0140870584419302,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0724262570717022,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.18182148973359,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.112361516307135,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.268383614810182,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.160397874106146,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0210656586491915,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.641997453022258,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.47225087716326,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0195200751108955,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.274330815655501,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.111737324482492,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0069884133891264,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0708771712029274,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0210656586491915,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.392154566973453,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.235101573362603,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.241130687847247,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.291014389184352,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.18262388520129,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.127388457537228,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0753275590141321,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0259394954364735,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0348415106015185,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.141614419391188,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.32151106170829,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0231879555882693,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.25413135645996,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.111737324482492,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.236604696862898,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.24114626490635,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0248942214197002,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0328558492682283,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.461068022365887,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.106965067867154,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0261495343391713,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0556606359075148,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0358811043122588,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.146512439852201,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.191724504161312,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.176168146884739,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0624152578686131,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0394552548674963,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.17060248468793,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.464294450345918,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0608544126628751,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.112984415980841,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.234643548417349,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0411392198393863,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.294949572586872,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0448243416575558,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.107477582757307,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.259611602243208,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.213137620158899,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.211271421641127,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.18262388520129,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.042131226944977,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0602280550031682,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.00224406104039539,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0164519143832137,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.93054141622061,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.531375241895337,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0382641177743942,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0370257466581612,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.087312128073753,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.106618204162858,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.042131226944977,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0102855817162203,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.520095483711088,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0210656586491915,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.559426909049536,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.170905134196052,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0460123503427988,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0359763619382134,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.131552081423079,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.111737324482492,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.042131226944977,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0786777393808862,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.2419779135284,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0164519143832137,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.196538412370621,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.585575125990986,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0238950597101552,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0786843926373783,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.607729817529611,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0915181268114407,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.124476923089372,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0536721227741301,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.00224406104039539,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0540373739176414,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.249593816334493,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.261635957328134,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.293263641219777,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0724262570717022,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.466566085718208,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0115978932950397,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.313328114468054,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.225724895264427,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0523766806044152,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.439499523601027,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.0967134014477559,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.137848710163861,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.52693897761596,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.28937625416071,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.236604696862898,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0734886551749917,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0516285022448764,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0389434552438515,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0295389538892225,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.233118859613232,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0460123503427988,"TRIOBP","Allergic conjunctivitis"
